ID;Datum;Tyzden;C_1;C_2;C_3;C_4;C_5;C_6;P_1;P_2;P_3;P_4;P_5;P_6;P_7;P_8;P_9;P_10;P_11;P_12;JACKPOT;VKLAD;NA_VYHRY
1622;5.3.2019;10;7;7;5;4;8;2;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;93;2,50000;942;0,50000;50935,90000;3117,90000;51879,40000
1623;6.3.2019;10;1;1;3;8;9;8;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;84;2,50000;890;0,50000;51406,80000;3091,80000;52481,80000
1624;7.3.2019;10;0;5;7;6;2;2;0;0,00000;0;1200,00000;2;150,00000;13;30,00000;75;2,50000;1028;0,50000;51669,65000;3308,70000;53061,15000
1625;8.3.2019;10;5;4;1;8;3;2;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;105;2,50000;1011;0,50000;52058,30000;3333,30000;53336,30000
1626;9.3.2019;10;0;2;8;7;8;2;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;84;2,50000;911;0,50000;52425,55000;3025,50000;53571,05000
1627;10.3.2019;10;2;6;4;5;5;2;0;0,00000;0;1200,00000;3;150,00000;7;30,00000;82;2,50000;865;0,50000;52585,30000;2914,50000;53882,80000
1628;11.3.2019;11;5;7;4;0;8;6;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;91;2,50000;956;0,50000;52979,15000;3218,70000;54194,65000
1629;12.3.2019;11;5;8;3;0;2;3;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;94;2,50000;943;0,50000;53575,70000;3206,10000;54582,20000
1630;13.3.2019;11;7;7;2;9;2;8;0;0,00000;0;1200,00000;2;150,00000;10;30,00000;93;2,50000;965;0,50000;53873,20000;3225,00000;55188,20000
1631;14.3.2019;11;6;1;9;0;6;6;0;0,00000;0;1200,00000;2;150,00000;14;30,00000;105;2,50000;1063;0,50000;54114,35000;3510,30000;55628,35000
1632;15.3.2019;11;0;1;8;5;1;7;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;92;2,50000;1090;0,50000;54737,20000;3575,70000;55902,20000
1633;16.3.2019;11;8;9;3;2;1;1;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;113;2,50000;992;0,50000;55245,55000;3233,70000;56354,05000
1634;17.3.2019;11;2;8;9;9;9;2;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;86;2,50000;946;0,50000;55783,65000;3052,20000;56771,65000
1635;18.3.2019;12;3;4;0;7;9;5;0;0,00000;0;1200,00000;3;150,00000;16;30,00000;105;2,50000;1062;0,50000;55812,15000;3504,00000;57535,65000
1636;19.3.2019;12;8;7;5;2;4;1;0;0,00000;0;1200,00000;2;150,00000;6;30,00000;89;2,50000;932;0,50000;56282,70000;3278,10000;57451,20000
1637;20.3.2019;12;8;3;7;8;8;4;0;0,00000;1;1200,00000;1;150,00000;6;30,00000;94;2,50000;955;0,50000;55671,75000;3263,10000;57914,25000
1638;21.3.2019;12;2;1;8;3;5;2;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;96;2,50000;1034;0,50000;56258,90000;3468,30000;57405,90000
1639;22.3.2019;12;1;7;5;3;1;4;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;103;2,50000;1077;0,50000;56881,45000;3497,10000;58007,45000
1640;23.3.2019;12;7;0;7;1;7;7;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;106;2,50000;912;0,50000;57158,55000;3076,20000;58419,55000
1641;24.3.2019;12;0;6;9;6;0;2;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;86;2,50000;937;0,50000;57441,95000;2953,80000;58635,45000
1642;25.3.2019;13;6;8;3;2;0;2;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;83;2,50000;983;0,50000;57956,15000;3206,40000;59045,15000
1643;26.3.2019;13;2;6;0;5;5;9;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;83;2,50000;884;0,50000;58549,55000;3145,80000;59529,05000
1644;27.3.2019;13;0;1;3;0;3;3;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;102;2,50000;968;0,50000;58955,50000;3129,90000;60114,50000
1645;28.3.2019;13;7;6;0;7;8;2;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;98;2,50000;1026;0,50000;59423,00000;3291,00000;60601,00000
1646;29.3.2019;13;8;8;1;1;5;8;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;119;2,50000;994;0,50000;59733,25000;3289,50000;61067,75000
1647;30.3.2019;13;5;6;3;6;8;6;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;79;2,50000;861;0,50000;60237,90000;2985,30000;61225,90000
1648;31.3.2019;13;2;2;2;7;4;7;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;102;2,50000;921;0,50000;60704,10000;2783,40000;61629,60000
1649;1.4.2019;14;5;3;9;6;2;7;0;0,00000;0;1200,00000;2;150,00000;10;30,00000;100;2,50000;952;0,50000;60897,60000;3039,00000;62223,60000
1650;2.4.2019;14;5;4;5;3;5;8;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;91;2,50000;923;0,50000;61426,00000;3034,80000;62415,00000
1651;3.4.2019;14;2;8;9;1;9;6;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;90;2,50000;934;0,50000;62028,35000;3068,70000;62960,35000
1652;4.4.2019;14;8;9;5;6;6;4;0;0,00000;0;1200,00000;3;150,00000;7;30,00000;95;2,50000;994;0,50000;62264,20000;3260,70000;63658,70000
1653;5.4.2019;14;0;7;5;5;8;3;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;115;2,50000;984;0,50000;62737,65000;3345,90000;63937,15000
1654;6.4.2019;14;0;4;3;9;0;6;0;0,00000;0;1200,00000;2;150,00000;15;30,00000;98;2,50000;918;0,50000;62808,10000;3048,90000;64262,10000
1655;7.4.2019;14;0;9;2;8;2;7;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;97;2,50000;859;0,50000;63040,15000;2888,10000;64252,15000
1656;8.4.2019;15;2;8;0;2;2;3;0;0,00000;0;1200,00000;0;150,00000;16;30,00000;105;2,50000;935;0,50000;63374,25000;3088,20000;64584,25000
1657;9.4.2019;15;8;7;9;0;6;3;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;105;2,50000;925;0,50000;63984,70000;3150,90000;64949,70000
1658;10.4.2019;15;6;4;0;8;6;3;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;91;2,50000;914;0,50000;64473,50000;3186,60000;65578,00000
1659;11.4.2019;15;8;0;3;4;6;7;0;0,00000;0;1200,00000;0;150,00000;4;30,00000;98;2,50000;1035;0,50000;65313,15000;3444,30000;66195,65000
1660;12.4.2019;15;4;5;5;4;1;2;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;101;2,50000;1043;0,50000;65942,85000;3527,40000;67076,85000
1661;13.4.2019;15;9;2;6;5;5;8;0;0,00000;0;1200,00000;2;150,00000;19;30,00000;107;2,50000;957;0,50000;65948,35000;3243,00000;67564,35000
1662;14.4.2019;15;5;7;3;3;5;7;0;0,00000;0;1200,00000;0;150,00000;15;30,00000;105;2,50000;959;0,50000;66295,95000;3079,20000;67487,95000
1663;15.4.2019;16;2;9;5;6;9;8;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;100;2,50000;989;0,50000;66862,45000;3402,00000;67996,95000
1664;16.4.2019;16;9;8;8;4;3;3;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;100;2,50000;1040;0,50000;67347,05000;3409,20000;68567,05000
1665;17.4.2019;16;3;2;7;3;6;1;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;90;2,50000;1016;0,50000;68062,30000;3376,50000;69035,30000
1666;18.4.2019;16;9;1;6;7;7;6;0;0,00000;0;1200,00000;1;150,00000;14;30,00000;110;2,50000;1080;0,50000;68578,85000;3803,10000;69963,85000
1667;20.4.2019;16;6;1;9;5;1;0;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;100;2,50000;1079;0,50000;69092,85000;3627,00000;70392,35000
1668;21.4.2019;16;2;4;5;8;3;5;0;0,00000;0;1200,00000;2;150,00000;6;30,00000;85;2,50000;755;0,50000;69320,20000;2594,70000;70390,20000
1669;22.4.2019;17;3;6;0;3;6;4;0;0,00000;0;1200,00000;1;150,00000;3;30,00000;43;2,50000;592;0,50000;69664,60000;1975,80000;70308,10000
1670;23.4.2019;17;1;3;2;1;0;9;0;0,00000;0;1200,00000;2;150,00000;12;30,00000;101;2,50000;864;0,50000;69895,10000;3150,00000;71239,60000
1671;24.4.2019;17;2;3;6;6;2;7;0;0,00000;0;1200,00000;1;150,00000;16;30,00000;101;2,50000;946;0,50000;70143,10000;3207,00000;71498,60000
1672;25.4.2019;17;0;4;5;4;4;4;0;0,00000;0;1200,00000;2;150,00000;11;30,00000;96;2,50000;1012;0,50000;70491,35000;3448,50000;71867,35000
1673;26.4.2019;17;3;4;1;0;9;4;0;0,00000;0;1200,00000;3;150,00000;10;30,00000;115;2,50000;1032;0,50000;70627,30000;3378,90000;72180,80000
1674;27.4.2019;17;2;6;3;1;6;0;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;78;2,50000;904;0,50000;71196,35000;3092,10000;72173,35000
1675;28.4.2019;17;5;1;2;9;1;0;0;0,00000;0;1200,00000;0;150,00000;17;30,00000;72;2,50000;889;0,50000;71577,30000;3030,90000;72711,80000
1676;29.4.2019;18;6;1;0;7;3;3;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;99;2,50000;990;0,50000;72050,70000;3271,80000;73213,20000
1677;30.4.2019;18;4;3;4;4;0;6;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;123;2,50000;1028;0,50000;72653,60000;3448,80000;73775,10000
1678;1.5.2019;18;7;7;5;4;2;0;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;72;2,50000;692;0,50000;73049,95000;2444,70000;73875,95000
1679;2.5.2019;18;6;8;8;2;4;5;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;88;2,50000;979;0,50000;73713,55000;3226,20000;74663,05000
1680;3.5.2019;18;3;9;9;4;7;1;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;86;2,50000;1099;0,50000;74239,50000;3420,90000;75424,00000
1681;4.5.2019;18;3;8;3;7;8;5;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;89;2,50000;916;0,50000;74755,70000;3173,40000;75826,20000
1682;5.5.2019;18;4;1;7;6;4;5;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;69;2,50000;864;0,50000;75341,45000;2920,50000;76215,95000
1683;6.5.2019;19;8;9;7;7;9;4;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;84;2,50000;1034;0,50000;76052,50000;3236,10000;76959,50000
1684;7.5.2019;19;8;7;0;2;5;5;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;114;2,50000;988;0,50000;76601,15000;3435,30000;77770,15000
1685;8.5.2019;19;9;8;0;9;0;9;0;0,00000;0;1200,00000;1;150,00000;3;30,00000;62;2,50000;707;0,50000;77094,20000;2483,10000;77842,70000
1686;9.5.2019;19;4;2;7;7;3;5;0;0,00000;1;1200,00000;1;150,00000;7;30,00000;110;2,50000;1031;0,50000;76439,00000;3390,60000;78789,50000
1687;10.5.2019;19;6;2;7;1;5;0;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;135;2,50000;1045;0,50000;76846,65000;3555,30000;78216,65000
1688;11.5.2019;19;4;1;1;6;4;7;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;96;2,50000;929;0,50000;77594,00000;3263,70000;78478,50000
1689;12.5.2019;19;1;8;2;8;3;6;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;95;2,50000;956;0,50000;77898,50000;3120,00000;79154,00000
1690;13.5.2019;20;1;1;6;5;3;3;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;100;2,50000;1029;0,50000;78284,80000;3441,60000;79619,30000
1691;14.5.2019;20;8;1;6;7;4;0;0;0,00000;1;1200,00000;2;150,00000;18;30,00000;100;2,50000;1022;0,50000;77198,15000;3428,70000;79999,15000
1692;15.5.2019;20;0;2;5;5;4;0;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;114;2,50000;1001;0,50000;77841,40000;3457,50000;78926,90000
1693;16.5.2019;20;6;5;7;8;7;4;0;0,00000;0;1200,00000;2;150,00000;10;30,00000;104;2,50000;1111;0,50000;78278,10000;3704,40000;79693,60000
1694;17.5.2019;20;1;0;7;2;5;3;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;109;2,50000;1126;0,50000;79079,40000;3693,60000;80124,90000
1695;18.5.2019;20;7;7;6;7;2;0;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;92;2,50000;961;0,50000;79725,50000;3253,20000;80706,00000
1696;19.5.2019;20;9;5;8;5;6;1;0;0,00000;0;1200,00000;2;150,00000;13;30,00000;104;2,50000;974;0,50000;79838,90000;3100,80000;81275,90000
1697;20.5.2019;21;1;4;2;0;1;5;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;105;2,50000;1017;0,50000;80436,50000;3517,20000;81597,50000
1698;21.5.2019;21;3;2;5;2;6;2;0;0,00000;0;1200,00000;2;150,00000;15;30,00000;111;2,50000;1096;0,50000;80581,35000;3440,70000;82156,85000
1699;22.5.2019;21;6;6;3;7;3;6;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;102;2,50000;954;0,50000;81066,90000;3335,10000;82248,90000
1700;23.5.2019;21;5;3;8;7;9;8;0;0,00000;0;1200,00000;2;150,00000;14;30,00000;91;2,50000;1117;0,50000;81361,35000;3600,90000;82867,35000
1701;24.5.2019;21;6;5;2;9;1;3;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;105;2,50000;1056;0,50000;82092,90000;3584,10000;83153,40000
1702;25.5.2019;21;1;9;9;7;2;3;0;0,00000;1;1200,00000;0;150,00000;9;30,00000;104;2,50000;945;0,50000;81509,50000;3238,20000;83712,00000
1703;26.5.2019;21;9;6;4;6;6;3;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;96;2,50000;923;0,50000;81922,35000;3068,70000;83043,85000
1704;27.5.2019;22;4;6;9;5;1;9;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;92;2,50000;961;0,50000;82688,60000;3313,50000;83579,10000
1705;28.5.2019;22;0;5;4;1;6;8;0;0,00000;0;1200,00000;0;150,00000;16;30,00000;108;2,50000;932;0,50000;83090,05000;3234,90000;84306,05000
1706;29.5.2019;22;3;6;6;4;8;7;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;93;2,50000;915;0,50000;83568,25000;3236,40000;84708,25000
1707;30.5.2019;22;6;7;1;6;2;4;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;118;2,50000;1029;0,50000;84174,00000;3490,50000;85313,50000
1708;31.5.2019;22;1;2;3;7;3;4;0;0,00000;0;1200,00000;2;150,00000;15;30,00000;104;2,50000;1019;0,50000;84375,45000;3441,90000;85894,95000
1709;1.6.2019;22;2;3;3;2;1;1;0;0,00000;1;1200,00000;1;150,00000;8;30,00000;93;2,50000;916;0,50000;83632,75000;3075,60000;85913,25000
1710;2.6.2019;22;8;9;7;9;4;5;0;0,00000;0;1200,00000;3;150,00000;10;30,00000;69;2,50000;856;0,50000;83730,05000;2895,60000;85080,55000
1711;3.6.2019;23;1;6;8;7;0;4;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;105;2,50000;958;0,50000;84239,25000;3161,40000;85310,75000
1712;4.6.2019;23;6;4;4;9;7;5;0;0,00000;0;1200,00000;0;150,00000;15;30,00000;106;2,50000;915;0,50000;84627,20000;3120,90000;85799,70000
1713;5.6.2019;23;8;3;4;6;5;9;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;102;2,50000;890;0,50000;85219,75000;3065,10000;86159,75000
1714;6.6.2019;23;6;8;1;3;9;5;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;99;2,50000;1010;0,50000;85597,95000;3341,40000;86890,45000
1715;7.6.2019;23;9;8;0;3;6;3;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;102;2,50000;1022;0,50000;86159,75000;3375,60000;87285,75000
1716;8.6.2019;23;7;3;3;1;5;8;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;102;2,50000;910;0,50000;86561,70000;3123,90000;87721,70000
1717;9.6.2019;23;5;3;1;0;9;8;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;94;2,50000;927;0,50000;86993,45000;2980,50000;88051,95000
1718;10.6.2019;24;5;2;9;4;7;1;0;0,00000;1;1200,00000;1;150,00000;8;30,00000;98;2,50000;950;0,50000;86328,50000;3290,10000;88638,50000
1719;11.6.2019;24;5;0;4;6;2;4;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;114;2,50000;934;0,50000;86777,85000;3182,70000;87919,85000
1720;12.6.2019;24;3;9;8;1;9;9;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;106;2,50000;950;0,50000;87403,45000;3211,20000;88383,45000
1721;13.6.2019;24;7;0;8;9;2;8;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;123;2,50000;1058;0,50000;87798,15000;3482,40000;89144,65000
1722;14.6.2019;24;2;6;3;9;7;3;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;103;2,50000;1050;0,50000;88423,40000;3475,50000;89535,90000
1723;15.6.2019;24;4;6;9;4;1;5;0;0,00000;0;1200,00000;4;150,00000;11;30,00000;95;2,50000;960;0,50000;88350,75000;3149,70000;89998,25000
1724;16.6.2019;24;1;7;9;8;9;9;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;86;2,50000;892;0,50000;88937,90000;3036,30000;89868,90000
1725;17.6.2019;25;8;8;1;3;4;9;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;99;2,50000;1010;0,50000;89551,75000;3392,70000;90634,25000
1726;18.6.2019;25;4;7;4;7;9;7;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;90;2,50000;1040;0,50000;89934,15000;3394,80000;91249,15000
1727;19.6.2019;25;8;8;1;9;0;4;0;0,00000;0;1200,00000;2;150,00000;14;30,00000;113;2,50000;1009;0,50000;90082,10000;3309,90000;91589,10000
1728;20.6.2019;25;2;5;6;6;2;8;0;0,00000;0;1200,00000;3;150,00000;14;30,00000;107;2,50000;1049;0,50000;90236,15000;3632,10000;91898,15000
1729;21.6.2019;25;3;4;9;3;7;1;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;131;2,50000;1112;0,50000;90653,15000;3681,00000;92076,65000
1730;22.6.2019;25;0;8;2;2;9;9;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;100;2,50000;952;0,50000;91011,35000;3308,40000;92307,35000
1731;23.6.2019;25;7;1;8;6;5;3;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;98;2,50000;922;0,50000;91384,60000;3118,50000;92570,60000
1732;24.6.2019;26;4;1;0;1;7;8;0;0,00000;1;1200,00000;0;150,00000;9;30,00000;92;2,50000;1020;0,50000;90891,35000;3433,50000;93101,35000
1733;25.6.2019;26;9;9;8;0;4;7;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;111;2,50000;1034;0,50000;91485,55000;3317,40000;92550,05000
1734;26.6.2019;26;8;6;3;1;8;8;0;0,00000;0;1200,00000;2;150,00000;14;30,00000;102;2,50000;960;0,50000;91651,90000;3242,70000;93106,90000
1735;27.6.2019;26;4;8;2;7;4;0;0;0,00000;0;1200,00000;2;150,00000;13;30,00000;102;2,50000;1059;0,50000;91872,10000;3389,40000;93346,60000
1736;28.6.2019;26;3;6;1;9;1;1;0;0,00000;1;1200,00000;1;150,00000;17;30,00000;88;2,50000;1082;0,50000;90977,30000;3452,40000;93598,30000
1737;29.6.2019;26;3;1;5;0;5;6;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;94;2,50000;936;0,50000;91263,40000;3118,20000;92536,40000
1738;30.6.2019;26;1;0;8;9;8;9;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;87;2,50000;876;0,50000;91691,95000;2948,10000;92737,45000
1739;1.7.2019;27;1;1;2;9;8;0;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;104;2,50000;966;0,50000;92354,90000;3171,90000;93277,90000
1740;2.7.2019;27;0;5;0;0;1;4;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;85;2,50000;987;0,50000;93054,70000;3171,60000;93940,70000
1741;3.7.2019;27;5;4;7;6;0;0;1;92970,45000;0;1200,00000;4;150,00000;11;30,00000;101;2,50000;985;0,50000;0,00000;3181,50000;94645,45000
1742;4.7.2019;27;5;9;9;1;7;3;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;87;2,50000;978;0,50000;634,80000;3402,60000;1701,30000
1743;5.7.2019;27;2;3;9;4;4;0;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;62;2,50000;718;0,50000;911,15000;2360,70000;1815,15000
1744;6.7.2019;27;3;5;8;7;9;8;0;0,00000;0;1200,00000;3;150,00000;4;30,00000;82;2,50000;849;0,50000;1070,05000;2716,80000;2269,55000
1745;7.7.2019;27;0;9;6;3;3;2;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;90;2,50000;837;0,50000;1469,05000;2625,00000;2382,55000
1746;8.7.2019;28;0;0;4;6;9;0;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;94;2,50000;865;0,50000;1835,95000;2908,80000;2923,45000
1747;9.7.2019;28;5;4;2;2;5;5;0;0,00000;0;1200,00000;1;150,00000;14;30,00000;98;2,50000;852;0,50000;2034,95000;2880,00000;3275,95000
1748;10.7.2019;28;1;0;1;7;0;5;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;90;2,50000;877;0,50000;2529,75000;2916,60000;3493,25000
1749;11.7.2019;28;8;1;0;1;9;3;0;0,00000;1;1200,00000;0;150,00000;10;30,00000;81;2,50000;953;0,50000;1887,05000;3072,60000;4066,05000
1750;12.7.2019;28;5;0;7;8;1;7;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;91;2,50000;934;0,50000;2253,20000;3141,30000;3457,70000
1751;13.7.2019;28;6;4;2;9;6;9;0;0,00000;1;1200,00000;2;150,00000;5;30,00000;90;2,50000;834;0,50000;1427,90000;2933,40000;3719,90000
1752;14.7.2019;28;0;0;1;4;3;4;0;0,00000;0;1200,00000;2;150,00000;5;30,00000;89;2,50000;776;0,50000;1726,40000;2718,00000;2786,90000
1753;15.7.2019;29;6;2;9;5;3;7;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;97;2,50000;900;0,50000;2327,35000;3006,90000;3229,85000
1754;16.7.2019;29;7;7;3;3;6;7;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;108;2,50000;866;0,50000;2849,55000;2990,40000;3822,55000
1755;17.7.2019;29;1;3;9;3;1;7;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;97;2,50000;857;0,50000;3335,65000;2974,20000;4336,65000
1756;18.7.2019;29;3;3;3;0;8;1;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;89;2,50000;998;0,50000;3786,25000;3184,20000;4927,75000
1757;19.7.2019;29;7;7;5;2;3;8;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;97;2,50000;939;0,50000;4258,20000;3207,90000;5390,20000
1758;20.7.2019;29;1;2;4;8;8;7;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;94;2,50000;851;0,50000;4675,90000;2876,40000;5696,40000
1759;21.7.2019;29;8;4;7;1;9;7;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;77;2,50000;826;0,50000;4974,60000;2708,40000;6030,10000
1760;22.7.2019;30;4;7;6;6;3;5;0;0,00000;0;1200,00000;2;150,00000;5;30,00000;102;2,50000;912;0,50000;5310,15000;2993,10000;6471,15000
1761;23.7.2019;30;5;3;7;7;3;3;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;87;2,50000;908;0,50000;5596,85000;2936,40000;6778,35000
1762;24.7.2019;30;4;7;2;1;1;7;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;78;2,50000;813;0,50000;6195,35000;2880,00000;7036,85000
1763;25.7.2019;30;8;0;0;5;7;5;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;72;2,50000;890;0,50000;6708,10000;2995,50000;7693,10000
1764;26.7.2019;30;0;3;1;8;7;2;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;97;2,50000;900;0,50000;7112,70000;2974,20000;8195,20000
1765;27.7.2019;30;0;0;6;5;1;6;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;87;2,50000;852;0,50000;7522,80000;2707,20000;8466,30000
1766;28.7.2019;30;4;2;6;5;9;7;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;76;2,50000;776;0,50000;8098,30000;2607,00000;8826,30000
1767;29.7.2019;31;2;9;4;8;9;7;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;79;2,50000;871;0,50000;8626,90000;2803,20000;9499,90000
1768;30.7.2019;31;8;6;6;9;2;4;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;79;2,50000;822;0,50000;8973,75000;2750,70000;10002,25000
1769;31.7.2019;31;7;8;3;1;6;3;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;82;2,50000;897;0,50000;9350,00000;2719,50000;10333,50000
1770;1.8.2019;31;5;8;4;5;6;5;0;0,00000;0;1200,00000;0;150,00000;15;30,00000;76;2,50000;849;0,50000;9745,30000;2919,60000;10809,80000
1771;2.8.2019;31;8;0;6;9;6;2;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;92;2,50000;862;0,50000;10131,45000;2994,30000;11242,45000
1772;3.8.2019;31;8;1;1;6;1;5;0;0,00000;1;1200,00000;2;150,00000;13;30,00000;65;2,50000;806;0,50000;9063,75000;2775,60000;11519,25000
1773;4.8.2019;31;2;8;3;6;4;5;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;80;2,50000;739;0,50000;9522,35000;2596,20000;10361,85000
1774;5.8.2019;32;2;0;5;6;9;6;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;73;2,50000;835;0,50000;10055,45000;2926,20000;10985,45000
1775;6.8.2019;32;8;5;8;7;5;6;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;77;2,50000;853;0,50000;10594,30000;2915,70000;11513,30000
1776;7.8.2019;32;1;1;5;7;9;2;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;76;2,50000;857;0,50000;10912,10000;2892,60000;12040,60000
1777;8.8.2019;32;8;2;8;6;7;5;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;105;2,50000;913;0,50000;11454,60000;3183,00000;12503,60000
1778;9.8.2019;32;4;2;6;5;0;4;0;0,00000;1;1200,00000;0;150,00000;12;30,00000;77;2,50000;957;0,50000;10809,85000;3172,50000;13040,85000
1779;10.8.2019;32;8;2;4;2;7;8;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;81;2,50000;877;0,50000;11210,90000;2924,10000;12271,90000
1780;11.8.2019;32;9;4;1;2;8;9;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;81;2,50000;835;0,50000;11508,75000;2795,70000;12608,75000
1781;12.8.2019;33;6;0;9;5;2;3;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;90;2,50000;915;0,50000;11874,15000;3055,80000;13036,65000
1782;13.8.2019;33;4;4;3;9;6;6;0;0,00000;0;1200,00000;4;150,00000;10;30,00000;86;2,50000;940;0,50000;11751,20000;2924,10000;13336,20000
1783;14.8.2019;33;8;4;4;2;2;9;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;85;2,50000;885;0,50000;12107,65000;2982,90000;13242,65000
