ID;Datum;Tyzden;SumaVklady;SumaVyhry;SumaJackpot;Cislo1;Cislo2;Cislo3;Cislo4;Cislo5;Cislo6;Cislo7;DoplnkoveCislo;Pocet1;Vyhra1;Pocet2;Vyhra2;Pocet3;Vyhra3;Pocet4;Vyhra4;Pocet5;Vyhra5;Pocet6;Vyhra6;Pocet7;Vyhra7;Pocet8;Vyhra8;Pocet9;Vyhra9;Pocet10;Vyhra10;DatumNasled;SumaVyhryNasled;Suma1CenaNasled
485;16.8.2013;33;280784,90000;3756981,25000;3648282,45000;17;13;10;26;16;27;4;2;0;0,00000;0;0,00000;1;5615,60000;11;638,10000;75;93,50000;269;26,00000;1012;9,70000;3596;5,00000;6237;3,60000;9088;3,50000;23.8.2013;0,00000;0,00000
486;23.8.2013;34;278523,30000;3787544,10000;3679514,30000;3;22;8;11;29;19;17;5;0;0,00000;0;0,00000;1;5570,40000;4;1740,70000;54;128,90000;325;21,40000;910;10,70000;3963;4,50000;5260;4,20000;7785;4,10000;30.8.2013;0,00000;0,00000
487;30.8.2013;35;266901,80000;3812965,20000;3709725,00000;34;15;6;8;35;16;32;2;0;0,00000;0;0,00000;1;5338,00000;2;3336,20000;52;128,30000;185;36,00000;691;13,50000;2864;6,00000;4522;4,70000;9131;3,30000;6.9.2013;0,00000;0,00000
488;6.9.2013;36;276349,70000;3847899,85000;3746396,45000;18;30;26;17;8;5;3;1;0;0,00000;0;0,00000;0;0,00000;2;3454,30000;58;119,10000;287;24,00000;833;11,60000;4062;4,40000;4951;4,40000;7495;4,20000;13.9.2013;0,00000;0,00000
489;13.9.2013;37;297215,60000;3895004,25000;3785889,65000;20;9;28;10;2;26;3;3;0;0,00000;0;0,00000;0;0,00000;4;1857,50000;68;109,20000;214;34,70000;1224;8,40000;3411;5,60000;7970;3,00000;11180;3,00000;20.9.2013;0,00000;0,00000
490;20.9.2013;38;282081,80000;3926930,55000;3823393,25000;35;29;30;26;5;34;3;5;0;0,00000;0;0,00000;0;0,00000;8;881,50000;44;160,20000;182;38,70000;806;12,20000;3069;5,90000;5090;4,40000;8436;3,80000;27.9.2013;0,00000;0,00000
491;27.9.2013;39;272058,60000;3959422,55000;3854525,45000;24;31;1;7;6;23;2;4;0;0,00000;0;0,00000;2;2720,50000;9;755,70000;69;98,50000;209;32,50000;991;9,60000;3490;5,00000;5781;3,70000;8775;3,50000;4.10.2013;0,00000;0,00000
492;4.10.2013;40;264646,80000;3986848,85000;3884185,55000;32;16;35;30;17;34;7;1;0;0,00000;0;0,00000;3;1764,30000;4;1654,00000;37;178,80000;198;33,40000;713;12,90000;3208;5,30000;4374;4,80000;7777;3,90000;11.10.2013;0,00000;0,00000
493;11.10.2013;41;272577,80000;4020474,45000;3914634,95000;3;23;20;17;21;1;25;2;0;0,00000;0;0,00000;1;5451,50000;3;2271,40000;47;144,90000;193;35,30000;817;11,60000;3255;5,40000;5413;4,00000;9468;3,30000;15.10.2013;0,00000;0,00000
494;15.10.2013;42;92355,60000;3960812,75000;3925508,05000;14;5;3;15;33;1;19;4;0;0,00000;0;0,00000;1;1385,30000;4;404,00000;31;59,50000;111;16,60000;276;10,80000;1614;5,00000;1676;3,70000;4209;2,70000;18.10.2013;0,00000;0,00000
495;18.10.2013;42;267096,00000;4059056,05000;3957232,85000;9;25;4;2;3;8;13;1;0;0,00000;0;0,00000;4;1001,60000;9;519,30000;70;76,30000;326;16,30000;783;11,00000;4187;5,50000;4557;3,90000;11405;2,90000;22.10.2013;0,00000;0,00000
496;22.10.2013;43;171247,20000;4042856,45000;3977733,65000;5;1;33;21;14;4;16;6;0;0,00000;0;0,00000;1;2568,70000;7;428,10000;26;131,70000;174;19,60000;357;15,50000;2611;5,70000;2158;5,30000;5797;3,60000;25.10.2013;0,00000;0,00000
497;25.10.2013;43;268801,20000;4112134,25000;4009244,65000;21;18;12;13;26;7;24;5;0;0,00000;0;0,00000;4;1008,00000;7;672,00000;68;79,00000;282;19,00000;918;9,50000;4051;5,80000;4997;3,60000;12776;2,60000;29.10.2013;0,00000;0,00000
498;29.10.2013;44;189890,40000;4104189,85000;4034982,85000;29;15;2;16;4;12;23;1;0;0,00000;0;0,00000;0;0,00000;4;830,70000;35;108,50000;176;21,50000;422;14,60000;2201;7,50000;2687;4,70000;7421;3,10000;1.11.2013;0,00000;0,00000
499;1.11.2013;44;230514,00000;4150239,85000;4059395,65000;27;3;10;19;4;24;18;2;0;0,00000;1;3457,70000;3;1152,50000;7;576,20000;64;72,00000;303;15,20000;849;8,80000;3957;5,00000;4626;3,30000;11264;2,50000;5.11.2013;0,00000;0,00000
500;5.11.2013;45;205758,00000;4162274,65000;4087005,15000;27;1;21;26;4;15;5;3;0;0,00000;0;0,00000;0;0,00000;4;900,10000;35;117,50000;155;26,50000;616;10,80000;2290;7,80000;3987;3,40000;12085;2,10000;8.11.2013;0,00000;0,00000
501;8.11.2013;45;278313,60000;4226161,95000;4116846,95000;26;9;14;5;7;10;17;5;0;0,00000;1;4174,70000;2;2087,30000;10;487,00000;58;95,90000;310;17,90000;954;9,40000;4207;5,70000;5302;3,50000;13392;2,50000;12.11.2013;0,00000;0,00000
502;12.11.2013;46;221200,80000;4227447,35000;4143602,85000;22;27;28;30;7;17;8;2;0;0,00000;0;0,00000;5;663,60000;7;553,00000;46;96,10000;230;19,20000;652;11,00000;3079;6,20000;3777;3,90000;10318;2,60000;15.11.2013;0,00000;0,00000
503;15.11.2013;46;292978,80000;4290092,25000;4178520,25000;33;8;18;26;28;25;24;1;0;0,00000;0;0,00000;2;2197,30000;12;427,20000;56;104,60000;322;18,10000;759;12,50000;4408;5,80000;4604;4,20000;12405;2,90000;19.11.2013;0,00000;0,00000
504;19.11.2013;47;229261,20000;4293150,85000;4205202,65000;33;10;20;21;23;5;31;4;0;0,00000;0;0,00000;4;931,30000;4;931,30000;57;80,40000;244;18,70000;784;9,50000;3703;5,40000;4363;3,50000;11455;2,50000;22.11.2013;0,00000;0,00000
505;22.11.2013;47;290367,60000;4350386,45000;4238980,65000;16;3;20;1;2;26;8;2;0;0,00000;0;0,00000;2;2177,70000;7;725,90000;58;100,10000;228;25,40000;779;12,10000;3624;7,00000;4886;4,00000;13346;2,70000;26.11.2013;0,00000;0,00000
506;26.11.2013;48;220755,60000;4349358,45000;4264866,05000;20;22;26;23;16;3;21;5;0;0,00000;0;0,00000;1;3311,30000;4;965,80000;34;129,80000;164;26,90000;520;13,70000;2557;7,50000;3308;4,50000;9752;2,80000;29.11.2013;0,00000;0,00000
507;29.11.2013;48;276289,20000;4403010,65000;4297660,05000;18;9;23;25;27;20;2;4;0;0,00000;0;0,00000;3;1381,40000;9;537,20000;82;67,30000;306;18,00000;872;10,20000;4158;5,80000;4933;3,70000;12623;2,70000;3.12.2013;0,00000;0,00000
508;3.12.2013;49;221152,80000;4408236,45000;4324130,55000;19;3;18;2;32;33;27;4;0;0,00000;0;0,00000;6;552,80000;10;387,00000;52;85,00000;337;13,10000;773;9,20000;4009;4,80000;4183;3,50000;10033;2,70000;6.12.2013;0,00000;0,00000
509;6.12.2013;49;270838,80000;4459549,95000;4359948,05000;19;31;5;32;13;18;17;1;0;0,00000;0;0,00000;0;0,00000;10;473,90000;56;96,70000;316;17,10000;755;11,60000;4295;5,50000;4585;3,90000;11649;2,90000;10.12.2013;0,00000;0,00000
510;10.12.2013;50;224966,40000;4472431,25000;4386372,55000;25;6;30;13;16;32;21;2;0;0,00000;0;0,00000;2;1687,20000;10;393,60000;43;104,60000;254;17,70000;626;11,60000;3021;6,50000;3763;4,00000;10298;2,70000;13.12.2013;0,00000;0,00000
511;13.12.2013;50;302808,00000;4537776,55000;4421882,75000;15;27;28;29;17;18;5;1;0;0,00000;0;0,00000;3;1514,00000;8;662,30000;50;121,10000;330;18,30000;708;13,90000;4269;6,20000;4334;4,70000;12026;3,10000;17.12.2013;0,00000;0,00000
512;17.12.2013;51;237774,00000;4540769,75000;4449911,15000;9;21;5;29;11;17;2;3;0;0,00000;0;0,00000;2;1783,30000;7;594,40000;95;50,00000;396;12,00000;959;8,00000;3726;5,50000;5265;3,00000;13486;2,20000;20.12.2013;0,00000;0,00000
513;20.12.2013;51;299768,40000;4599795,35000;4489383,95000;13;32;15;21;22;5;12;3;0;0,00000;0;0,00000;0;0,00000;7;749,40000;55;109,00000;274;21,80000;858;11,30000;3732;7,00000;5390;3,70000;14974;2,50000;27.12.2013;0,00000;0,00000
514;27.12.2013;52;314961,60000;4646864,75000;4527495,95000;26;15;16;12;14;24;32;5;0;0,00000;0;0,00000;2;2362,20000;6;918,60000;93;67,70000;381;16,50000;972;10,50000;4417;6,20000;5108;4,10000;14080;2,70000;31.12.2013;0,00000;0,00000
515;31.12.2013;1;267615,60000;4661303,75000;4558843,35000;21;2;12;17;23;6;11;2;0;0,00000;0;0,00000;3;1338,00000;11;425,70000;74;72,30000;317;16,80000;942;9,20000;4139;5,60000;5113;3,50000;12826;2,60000;3.1.2014;0,00000;0,00000
516;3.1.2014;1;263198,40000;4690442,55000;4589624,25000;20;2;7;6;27;8;29;5;0;0,00000;0;0,00000;3;1425,60000;3;1425,60000;41;128,30000;226;23,20000;679;12,50000;3508;6,50000;4185;4,20000;11343;2,90000;7.1.2014;0,00000;0,00000
517;7.1.2014;2;208533,60000;4693891,05000;4614790,35000;14;31;6;19;33;12;9;2;0;0,00000;1;3128,00000;0;0,00000;6;608,20000;58;71,90000;229;18,20000;697;9,70000;3455;5,20000;3805;3,60000;9831;2,60000;10.1.2014;0,00000;0,00000
518;10.1.2014;2;283452,00000;4756516,35000;4653032,55000;25;10;22;27;13;11;14;2;0;0,00000;0;0,00000;0;0,00000;5;992,00000;66;85,80000;298;19,00000;800;11,50000;4097;6,00000;4547;4,20000;12257;2,80000;14.1.2014;0,00000;0,00000
519;14.1.2014;3;232618,80000;4769341,95000;4680300,35000;10;26;7;33;22;4;20;2;0;0,00000;0;0,00000;1;3489,20000;8;508,80000;56;83,00000;302;15,40000;692;10,90000;3634;5,60000;3859;4,00000;10305;2,80000;17.1.2014;0,00000;0,00000
520;17.1.2014;3;288643,20000;4824621,95000;4715273,45000;28;3;17;30;11;21;27;2;0;0,00000;0;0,00000;3;1443,20000;12;420,90000;68;84,80000;386;14,90000;838;11,10000;4887;5,10000;4872;3,90000;12580;2,80000;21.1.2014;0,00000;0,00000
521;21.1.2014;4;237322,80000;4833934,85000;4743741,05000;6;5;25;1;11;21;16;5;0;0,00000;0;0,00000;1;3559,80000;11;377,50000;50;94,90000;293;16,10000;683;11,20000;3418;6,00000;3812;4,20000;10304;2,80000;24.1.2014;0,00000;0,00000
522;24.1.2014;4;287910,00000;4887696,05000;4778726,15000;12;9;6;21;22;23;2;1;0;0,00000;0;0,00000;5;863,70000;8;629,80000;58;99,20000;354;16,20000;780;11,90000;4501;5,50000;4453;4,30000;12048;2,90000;28.1.2014;0,00000;0,00000
523;28.1.2014;5;233269,20000;4895360,75000;4806771,25000;26;24;10;13;28;6;11;2;0;0,00000;0;0,00000;1;3499,00000;9;453,50000;50;93,30000;273;17,00000;725;10,40000;3448;5,90000;4228;3,70000;10837;2,60000;31.1.2014;0,00000;0,00000
524;31.1.2014;5;279082,80000;4946312,65000;4840165,25000;26;17;4;19;15;21;8;5;0;0,00000;0;0,00000;1;4186,20000;7;697,70000;44;126,80000;307;18,10000;848;10,60000;4179;5,80000;4576;4,10000;12126;2,80000;4.2.2014;0,00000;0,00000
525;4.2.2014;6;233968,80000;4957149,65000;4871057,75000;15;28;2;11;27;22;16;6;0;0,00000;0;0,00000;0;0,00000;8;511,80000;42;111,40000;210;22,20000;486;15,60000;3042;6,70000;3001;5,20000;8311;3,50000;7.2.2014;0,00000;0,00000
526;7.2.2014;6;285454,80000;5013785,15000;4904797,75000;11;1;19;22;20;29;25;2;0;0,00000;0;0,00000;2;2140,90000;7;713,60000;48;118,90000;236;24,10000;760;12,20000;3609;6,90000;4666;4,10000;12967;2,70000;11.2.2014;0,00000;0,00000
527;11.2.2014;7;238988,40000;5024291,95000;4933446,25000;32;28;15;9;27;29;4;4;0;0,00000;0;0,00000;2;1792,40000;5;836,40000;54;88,50000;258;18,50000;747;10,30000;3239;6,40000;4387;3,60000;11724;2,50000;14.2.2014;0,00000;0,00000
528;14.2.2014;7;291200,40000;5079046,45000;4971654,45000;24;15;10;12;1;26;2;5;0;0,00000;0;0,00000;0;0,00000;7;728,00000;61;95,40000;318;18,30000;807;11,70000;4227;6,00000;4757;4,10000;12982;2,80000;18.2.2014;0,00000;0,00000
529;18.2.2014;8;242602,80000;5092955,85000;5004328,25000;29;11;8;25;7;18;16;4;0;0,00000;0;0,00000;0;0,00000;7;606,50000;51;95,10000;297;16,30000;693;11,30000;3602;5,80000;4134;3,90000;11054;2,70000;21.2.2014;0,00000;0,00000
530;21.2.2014;8;292218,00000;5150437,25000;5040476,15000;13;22;10;6;28;31;11;3;0;0,00000;0;0,00000;2;2374,20000;2;2374,20000;76;76,80000;330;17,70000;1059;8,90000;4008;6,30000;5819;3,30000;16623;2,10000;25.2.2014;0,00000;0,00000
531;25.2.2014;9;239238,00000;5160095,15000;5068656,35000;25;14;13;8;12;28;32;6;0;0,00000;0;0,00000;1;3588,50000;4;1046,60000;41;116,70000;218;21,90000;479;16,20000;3324;6,20000;2909;5,50000;8037;3,70000;28.2.2014;0,00000;0,00000
532;28.2.2014;9;288266,40000;5212789,55000;5103366,35000;9;1;27;15;2;23;16;4;0;0,00000;0;0,00000;3;1441,30000;17;296,70000;54;106,70000;316;18,20000;740;12,60000;3748;6,70000;4776;4,00000;12964;2,70000;4.3.2014;0,00000;0,00000
533;4.3.2014;10;238071,60000;5222402,15000;5131271,65000;12;22;32;25;14;33;8;6;0;0,00000;0;0,00000;2;1785,50000;9;462,90000;46;103,50000;295;16,10000;499;15,50000;3570;5,80000;2834;5,60000;7393;4,00000;7.3.2014;0,00000;0,00000
534;7.3.2014;10;288638,40000;5275590,85000;5165719,45000;8;12;26;24;18;16;15;4;0;0,00000;0;0,00000;2;2164,70000;10;505,10000;76;75,90000;365;15,80000;821;11,40000;4204;6,00000;4714;4,10000;12516;2,80000;11.3.2014;0,00000;0,00000
535;11.3.2014;11;239396,40000;5285417,65000;5197413,45000;26;13;25;19;9;27;15;6;0;0,00000;0;0,00000;0;0,00000;6;698,20000;33;145,00000;278;17,20000;553;14,00000;4267;5,20000;2865;5,20000;7355;4,00000;14.3.2014;0,00000;0,00000
536;14.3.2014;11;293875,20000;5344351,05000;5232366,35000;21;13;14;6;5;28;18;1;0;0,00000;0;0,00000;2;2204,00000;3;1714,20000;49;119,90000;226;26,00000;721;13,20000;3760;6,80000;4640;4,20000;13374;2,70000;18.3.2014;0,00000;0,00000
537;18.3.2014;12;249043,20000;5356887,95000;5261871,55000;17;28;16;11;9;33;8;4;0;0,00000;0;0,00000;1;3735,60000;4;1089,50000;49;101,60000;271;18,30000;743;10,80000;3714;5,80000;4779;3,50000;11805;2,60000;21.3.2014;0,00000;0,00000
538;21.3.2014;12;292820,40000;5408281,75000;5300503,45000;18;8;25;10;23;2;30;1;0;0,00000;0;0,00000;0;0,00000;5;1024,80000;59;99,20000;280;20,90000;748;12,70000;4169;6,10000;4269;4,60000;11736;3,10000;25.3.2014;0,00000;0,00000
539;25.3.2014;13;241148,40000;5421077,65000;5332722,15000;25;9;18;14;30;1;10;3;0;0,00000;0;0,00000;0;0,00000;8;527,50000;50;96,40000;193;24,90000;747;10,40000;3127;6,70000;4565;3,50000;12962;2,30000;28.3.2014;0,00000;0,00000
540;28.3.2014;13;273428,40000;5469436,35000;5365919,75000;9;11;17;5;2;24;8;1;0;0,00000;0;0,00000;1;4101,40000;14;341,70000;70;78,10000;426;12,80000;870;10,20000;4886;4,80000;4689;3,90000;11413;2,90000;1.4.2014;0,00000;0,00000
541;1.4.2014;14;224175,60000;5478007,55000;5396038,05000;21;30;5;13;11;18;4;4;0;0,00000;0;0,00000;0;0,00000;4;980,70000;53;84,50000;206;21,70000;684;10,60000;3159;6,20000;3886;3,80000;10575;2,60000;4.4.2014;0,00000;0,00000
542;4.4.2014;14;270178,80000;5531127,45000;5432668,05000;17;18;6;13;3;19;15;4;0;0,00000;0;0,00000;0;0,00000;7;675,40000;50;108,00000;262;20,60000;748;11,70000;4301;5,40000;4624;3,90000;12194;2,70000;8.4.2014;0,00000;0,00000
543;8.4.2014;15;225865,20000;5545600,65000;5459911,75000;17;15;1;16;23;30;14;5;0;0,00000;0;0,00000;2;1693,90000;6;658,70000;46;98,20000;137;32,90000;449;16,30000;2284;8,60000;3399;4,40000;10151;2,70000;11.4.2014;0,00000;0,00000
544;11.4.2014;15;276900,00000;5598361,75000;5496575,25000;17;24;14;29;12;20;13;6;0;0,00000;0;0,00000;0;0,00000;2;2422,80000;45;123,00000;247;22,40000;554;16,20000;3630;6,60000;3587;5,20000;9267;3,70000;15.4.2014;0,00000;0,00000
545;15.4.2014;16;239886,00000;5616518,25000;5524934,35000;26;8;20;9;30;11;32;6;0;0,00000;0;0,00000;3;1199,40000;5;839,60000;27;177,60000;263;18,20000;512;15,20000;3755;5,50000;2945;5,40000;7467;4,00000;19.4.2014;0,00000;0,00000
546;19.4.2014;16;241821,60000;5645845,15000;5557355,35000;29;8;30;32;33;2;16;4;0;0,00000;0;0,00000;0;0,00000;7;604,50000;48;100,70000;225;21,40000;693;11,30000;3401;6,20000;3986;4,00000;11018;2,70000;22.4.2014;0,00000;0,00000
547;22.4.2014;17;195236,40000;5654973,55000;5580482,25000;25;27;9;14;21;7;15;6;0;0,00000;0;0,00000;1;2928,50000;4;854,10000;33;118,30000;238;16,40000;418;15,10000;3394;5,30000;2301;5,30000;5961;4,00000;25.4.2014;0,00000;0,00000
548;25.4.2014;17;270954,00000;5715959,25000;5617078,25000;3;2;6;15;31;27;8;4;0;0,00000;0;0,00000;0;0,00000;9;526,80000;64;84,60000;288;18,80000;760;11,50000;3789;6,20000;4604;3,90000;12268;2,70000;29.4.2014;0,00000;0,00000
549;29.4.2014;18;226689,60000;5730423,05000;5644223,45000;3;20;2;1;30;5;8;3;0;0,00000;0;0,00000;1;3400,30000;3;1322,30000;57;79,50000;256;17,70000;736;10,00000;3240;6,10000;4249;3,60000;11891;2,30000;2.5.2014;0,00000;0,00000
550;2.5.2014;18;249622,80000;5769034,85000;5677873,95000;21;2;4;20;15;32;27;1;0;0,00000;0;0,00000;0;0,00000;4;1092,00000;30;166,40000;236;21,10000;571;14,20000;3244;6,70000;3720;4,50000;10427;2,90000;6.5.2014;0,00000;0,00000
551;6.5.2014;19;222541,20000;5789144,55000;5704282,75000;21;26;6;18;28;14;4;6;0;0,00000;0;0,00000;3;1112,70000;5;778,80000;26;171,10000;204;21,80000;455;15,80000;3103;6,20000;2553;5,80000;7051;3,90000;9.5.2014;0,00000;0,00000
552;9.5.2014;19;256126,80000;5832346,15000;5734735,15000;23;17;6;11;18;8;26;1;0;0,00000;0;0,00000;2;1920,90000;5;896,40000;49;104,50000;281;18,20000;754;11,00000;4049;5,50000;4045;4,20000;10500;3,00000;13.5.2014;0,00000;0,00000
553;13.5.2014;20;228334,80000;5848902,55000;5758850,95000;15;18;11;30;9;31;10;5;0;0,00000;1;3425,00000;1;3425,00000;3;1331,90000;50;91,30000;241;18,90000;690;10,70000;3181;6,20000;3963;3,80000;10739;2,60000;16.5.2014;0,00000;0,00000
554;16.5.2014;20;272136,00000;5894918,95000;5791607,25000;22;24;5;25;30;1;9;3;0;0,00000;0;0,00000;1;4422,20000;1;4422,20000;63;86,30000;261;20,80000;842;10,50000;3606;6,60000;5242;3,50000;14180;2,30000;20.5.2014;0,00000;0,00000
555;20.5.2014;21;226620,00000;5904917,25000;5821850,85000;28;15;11;27;25;9;20;5;0;0,00000;0;0,00000;0;0,00000;3;1321,90000;42;107,90000;260;17,40000;649;11,30000;3456;5,70000;3767;4,00000;9980;2,80000;23.5.2014;0,00000;0,00000
556;23.5.2014;21;258205,20000;5950953,45000;5852168,05000;22;28;8;20;31;25;15;6;0;0,00000;0;0,00000;3;1291,00000;6;753,00000;39;132,40000;222;23,20000;500;16,70000;3308;6,80000;3013;5,70000;8221;3,90000;27.5.2014;0,00000;0,00000
557;27.5.2014;22;219912,00000;5962124,05000;5882345,45000;11;29;3;18;8;14;13;3;0;0,00000;0;0,00000;0;0,00000;4;962,10000;50;87,90000;216;20,30000;773;9,20000;3305;5,80000;4378;3,30000;11488;2,30000;30.5.2014;0,00000;0,00000
558;30.5.2014;22;261568,80000;6013129,85000;5913233,85000;8;4;13;1;29;23;31;6;0;0,00000;0;0,00000;1;4250,40000;1;4250,40000;30;174,30000;235;22,20000;540;15,70000;3596;6,30000;2885;6,10000;8261;3,90000;3.6.2014;0,00000;0,00000
559;3.6.2014;23;223402,80000;6024935,25000;5939340,85000;5;27;33;15;16;22;4;2;0;0,00000;0;0,00000;1;3351,00000;3;1303,10000;50;89,30000;192;23,20000;742;9,70000;2993;6,50000;4500;3,30000;12136;2,30000;6.6.2014;0,00000;0,00000
560;6.6.2014;23;257662,80000;6068172,25000;5970044,35000;21;3;23;17;15;13;33;3;0;0,00000;0;0,00000;15;257,60000;24;187,80000;147;35,00000;415;12,40000;1388;6,00000;4524;4,90000;5905;2,90000;13269;2,40000;10.6.2014;0,00000;0,00000
561;10.6.2014;24;215797,20000;6077942,95000;5996194,75000;26;29;14;33;27;15;8;3;0;0,00000;0;0,00000;1;3236,90000;5;755,20000;35;123,30000;173;24,90000;599;11,70000;2552;7,30000;3682;3,90000;10881;2,40000;13.6.2014;0,00000;0,00000
562;13.6.2014;24;276063,60000;6134226,55000;6033107,65000;28;11;24;14;2;6;10;6;0;0,00000;0;0,00000;0;0,00000;4;1207,70000;53;104,10000;325;16,90000;648;13,80000;4456;5,40000;3625;5,10000;9385;3,60000;17.6.2014;0,00000;0,00000
563;17.6.2014;25;227616,00000;6146915,65000;6060415,25000;21;14;32;28;30;15;18;4;0;0,00000;0;0,00000;1;3414,20000;8;497,90000;49;92,90000;181;25,10000;614;12,00000;2743;7,20000;3750;4,00000;10727;2,60000;20.6.2014;0,00000;0,00000
564;20.6.2014;25;267644,40000;6194237,45000;6092259,35000;17;18;21;9;29;14;27;2;0;0,00000;0;0,00000;3;1338,20000;4;1170,90000;55;97,30000;281;19,00000;876;9,90000;3900;6,00000;4860;3,70000;13014;2,50000;24.6.2014;0,00000;0,00000
565;24.6.2014;26;226407,60000;6205463,15000;6119837,45000;7;5;19;33;20;32;16;5;0;0,00000;0;0,00000;3;1132,00000;7;566,00000;72;62,80000;277;16,30000;906;8,10000;3586;5,50000;4642;3,20000;10926;2,50000;27.6.2014;0,00000;0,00000
566;27.6.2014;26;258470,40000;6249072,65000;6154984,95000;21;10;7;18;11;33;5;3;0;0,00000;0;0,00000;0;0,00000;10;452,30000;79;65,40000;361;14,30000;1128;7,40000;4294;5,20000;5832;2,90000;14385;2,20000;1.7.2014;0,00000;0,00000
567;1.7.2014;27;216474,00000;6263221,95000;6181269,05000;28;31;26;17;15;4;33;4;0;0,00000;0;0,00000;1;3247,10000;11;344,30000;52;83,20000;231;18,70000;720;9,70000;3133;6,00000;3964;3,60000;10488;2,50000;4.7.2014;0,00000;0,00000
568;4.7.2014;27;251643,60000;6307090,85000;6210554,85000;18;19;25;8;30;5;7;6;0;0,00000;0;0,00000;4;943,60000;5;880,70000;58;86,70000;358;14,00000;586;13,90000;4211;5,20000;3513;4,80000;8975;3,50000;8.7.2014;0,00000;0,00000
569;8.7.2014;28;214660,80000;6317885,25000;6236381,85000;14;25;11;22;27;28;18;2;0;0,00000;0;0,00000;1;3219,90000;5;751,30000;53;81,00000;182;23,50000;624;11,10000;2897;6,40000;3666;3,90000;10074;2,60000;11.7.2014;0,00000;0,00000
570;11.7.2014;28;261981,60000;6367372,65000;6271355,15000;23;33;31;6;1;30;27;1;0;0,00000;0;0,00000;0;0,00000;6;764,10000;63;83,10000;202;25,90000;851;10,00000;3569;6,40000;4822;3,60000;12902;2,50000;15.7.2014;0,00000;0,00000
571;15.7.2014;29;219343,20000;6381026,75000;6297433,45000;15;16;23;33;24;19;14;6;0;0,00000;0;0,00000;1;3290,10000;6;639,70000;32;137,00000;169;25,90000;422;16,80000;2981;6,40000;2583;5,70000;7448;3,60000;18.7.2014;0,00000;0,00000
572;18.7.2014;29;256432,80000;6425649,85000;6328187,25000;26;7;16;25;18;6;31;1;0;0,00000;0;0,00000;1;3846,40000;8;560,90000;41;125,00000;285;17,90000;648;12,80000;3832;5,80000;3771;4,50000;10471;3,00000;22.7.2014;0,00000;0,00000
573;22.7.2014;30;219384,00000;6437879,25000;6354641,65000;25;5;17;4;10;21;14;5;0;0,00000;0;0,00000;2;1645,30000;3;1279,70000;43;102,00000;188;23,30000;681;10,40000;3035;6,30000;4051;3,60000;10622;2,50000;25.7.2014;0,00000;0,00000
574;25.7.2014;30;252442,80000;6480863,05000;6388532,55000;28;27;18;31;32;24;17;2;0;0,00000;0;0,00000;0;0,00000;6;736,20000;46;109,70000;245;20,60000;795;10,30000;3747;5,80000;4854;3,50000;12364;2,50000;29.7.2014;0,00000;0,00000
575;29.7.2014;31;216160,80000;6496612,95000;6413874,85000;31;12;32;11;23;30;10;4;0;0,00000;0;0,00000;1;3242,40000;5;756,50000;42;102,90000;193;22,40000;606;11,50000;2798;6,70000;3898;3,70000;10772;2,50000;1.8.2014;0,00000;0,00000
576;1.8.2014;31;246265,20000;6537007,45000;6442767,45000;32;22;17;28;9;2;19;4;0;0,00000;0;0,00000;2;1846,90000;9;478,80000;71;69,30000;347;14,10000;764;10,40000;3772;5,70000;4292;3,80000;10953;2,80000;5.8.2014;0,00000;0,00000
577;5.8.2014;32;211022,40000;6548278,65000;6470948,35000;29;13;15;28;24;1;9;5;0;0,00000;0;0,00000;0;0,00000;7;527,50000;30;140,60000;189;22,30000;570;12,00000;2753;6,70000;3484;4,00000;9280;2,80000;8.8.2014;0,00000;0,00000
578;8.8.2014;32;251726,40000;6596811,55000;6500727,45000;19;28;6;5;16;24;31;1;0;0,00000;0;0,00000;1;3775,80000;5;881,00000;45;111,80000;248;20,30000;653;12,50000;3648;6,00000;3794;4,40000;10722;2,90000;12.8.2014;0,00000;0,00000
579;12.8.2014;33;218536,80000;6609995,85000;6526521,35000;23;4;27;28;3;10;20;6;0;0,00000;0;0,00000;1;3278,00000;2;1912,10000;33;132,40000;213;20,50000;502;14,10000;3144;6,00000;2824;5,20000;7944;3,40000;15.8.2014;0,00000;0,00000
580;15.8.2014;33;260492,40000;6656767,55000;6560657,05000;6;28;27;24;29;12;17;6;0;0,00000;0;0,00000;0;0,00000;6;759,70000;51;102,10000;288;18,00000;590;14,30000;3976;5,70000;3253;5,40000;8332;3,90000;19.8.2014;0,00000;0,00000
581;19.8.2014;34;223538,40000;6672426,25000;6587259,75000;16;20;1;5;31;21;25;1;0;0,00000;0;0,00000;2;1676,50000;6;651,90000;33;135,40000;216;20,60000;547;13,20000;2947;6,60000;3305;4,50000;8852;3,10000;22.8.2014;0,00000;0,00000
582;22.8.2014;34;258260,40000;6716389,95000;6617761,05000;11;16;32;12;29;24;25;4;0;0,00000;0;0,00000;1;3873,90000;3;1506,50000;56;92,20000;265;19,40000;812;10,30000;3614;6,20000;4501;3,80000;11873;2,70000;26.8.2014;0,00000;0,00000
583;26.8.2014;35;218125,20000;6726823,65000;6639802,45000;30;19;11;31;13;9;17;2;0;0,00000;1;3271,80000;1;3271,80000;9;424,10000;72;60,50000;329;13,20000;819;8,60000;3876;4,90000;4598;3,20000;10885;2,50000;29.8.2014;0,00000;0,00000
